Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG000BH3JF8 FIGI,BBG000Q5ZRM7 FIGI,BBG00FN64XT9 FIGI,BBG000FKJRC5 FIGI,BBG000PWTD92 FIGI,BBG000K1T9L0 FIGI,BBG00XP21PQ0 FIGI,BBG005CHLM96 FIGI,BBG000BP30Y0 FIGI,BBG000BJW241 FIGI,BBG001DCTG63 FIGI,BBG000V78V75 FIGI,BBG000BJGGV8 FIGI,BBG000BK2F42 FIGI,BBG012QSDSK6 FIGI,BBG000BK6MB5 FIGI,BBG000PQ4W72 FIGI,BBG00NBK0GC3 FIGI,BBG000CVRFS4 FIGI,BBG00Z9CCRH5 FIGI,BBG00XXPB3L3 FIGI,BBG000G9W6L0 FIGI,BBG000BLNNH6 FIGI,BBG000BD2167 FIGI,BBG00VSYYVB8 FIGI,BBG000BMQCP6 FIGI,BBG018CYVVW5 FIGI,BBG000BMTX31 FIGI,BBG000BMY992 FIGI,BBG000CS7CT9 FIGI,BBG000BNGTQ7 FIGI,BBG000N7KBZ3 FIGI,BBG000H9LNX1 FIGI,BBG000F9XKN7 FIGI,BBG000BT1XR0 FIGI,BBG004S641N5 FIGI,BBG000BGKJ70 FIGI,BBG000CS0D96 FIGI,BBG000CYSFS7 FIGI,BBG00RP5HYS8 FIGI,BBG00Q741Z16 FIGI,BBG000BFRRX8 FIGI,BBG000BGKTF9 FIGI,BBG000BCVMH9 FIGI,BBG000C3J3C9 FIGI,BBG000KMVDV1 FIGI,BBG00JGMWFM9 FIGI,BBG00G5JGQ66 FIGI,BBG000FKMP26 FIGI,BBG00B8NWRF5 FIGI,BBG000BVMGF2 FIGI,BBG000H9G7X2 FIGI,BBG00D0Y81M1 FIGI,BBG000BRNGM2 FIGI,BBG000BCQ4P6 FIGI,BBG000BJ5HK0 FIGI,BBG000C221G9 FIGI,BBG000BDCQ25 FIGI,BBG000C2VBB0 FIGI,BBG000CGC1X8 FIGI,BBG000HT5G06 FIGI,BBG00HY28K89 FIGI,BBG002293PJ4 FIGI,BBG000P5LMQ0 FIGI,BBG001KFKQM7 FIGI,BBG000BLV2Q3 FIGI,BBG000BT2TP0 FIGI,BBG000BLJWF3 FIGI,BBG000BSJK37 FIGI,BBG002BC7WC5 FIGI,BBG000BVWZF9 FIGI,BBG000BW3299 FIGI,BBG000BXMFC3 FIGI,BBG00RRGSJR4 FIGI,BBG000BDD940 FIGI,BBG000CQCCK6 FIGI,BBG000G7CDN9 FIGI,BBG000BD53V2 FIGI,BBG000MQQ963 FIGI,BBG001D8R5D0 FIGI,BBG000C6W444 FIGI,BBG000BGYMH7 FIGI,BBG000C8H633 FIGI,BBG01KN29X02 FIGI,BBG01KP5K5J1 FIGI,BBG01KPVGL95 FIGI,BBG01KQ6DGT1 FIGI,BBG01KR2QD67 FIGI,BBG01KRNB1K7 FIGI,BBG01KS17Q79 FIGI,BBG01KS86ML8 FIGI,BBG01KT2GV75 FIGI,BBG01KTTNW30 FIGI,BBG01KV3M6P8 FIGI,BBG01KVL5BC0 FIGI,BBG01KWMZZF8 FIGI,BBG01KX68KZ3 FIGI,BBG01KXPHJ11 FIGI,BBG01KY0T8K5 FIGI,BBG01KYM8ZF6 FIGI,BBG01KZHH1S7 FIGI,BBG01L01L9T5 FIGI,BBG01L0NGR77 FIGI,BBG000BPH459 FIGI,BBG000JCPGZ1 FIGI,BBG000BJSBJ0 FIGI,BBG00GNT7999 FIGI,BBG000CHSS88 FIGI,BBG000BS9489 FIGI,BBG000QFJJW0 FIGI,BBG000C496P7 FIGI,BBG000JK9DK4 FIGI,BBG000QYVKN2 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG000C1XVK6 FIGI,BBG000BLKK03 FIGI,BBG01KHLTFQ6 FIGI,BBG01KJC4Y71 FIGI,BBG01KJN6WX0 FIGI,BBG01KJYB0R7 FIGI,BBG01KM5DFP3 FIGI,BBG003CVMLQ2 FIGI
8/7/2023,212.45,9716.914,2477.649,1958.935,2211.018,2089.275,2072.54,74.79,146.13,80.833158,1963.263795,21.5,2141.31,1016.31,102.047,1133.81,111.404559,1366.757,789.49,664.37,587.93,1559.63,926.67,3040.07,529.5,235.39,228.35,324.58,59.54,168.68,1255.21,988.8,1155.25,956.82,936.68,3716.42,3323.85,2890.34,8780.81,42.99655,98.26675,29.85671,2.63326,226.579,120.89,19.35,170.15,105.08,97.02,4.8,29.01,139.84,190.97,24.51,63.12,98.21,58.33,27.15,114.73,110.61,0.569,115.31,15.12,9.95,87.54,146.18,69.1,20.12,82.87,18.45059251,56,49.7,28.87,39.3,15.72,35.89,6.26,0.985245364,167.36,22.79,499.18,27.48,58.1,8.01,168.89,115.27,81.65,53.01,16.74,78.24,16.18,115.77,35.08,110.74,39.45,92.66,117.99,186.88,167.15,71.28,16.99,142.9,119.34,144.5,15.82,401.84,429.06,38.19,35.34,67.28,129.26,14.01,31.62,383.08,229.7,486.56,30.02,115.65,170.83,134.16,127.52,78.69,106.96,39.465,462.24,26.02,99.9,100.66,97.17,96.1,113.16,95.07,98.96,101.24,102.42,105.22,100.92,95.57,108.57,111.65,106.24,103.12,101.56,105.48,98.97,97.03,330.11,58.6,68.64,55.31,409.36,81.51,44.14,16.09,30.51,27.69,396.87,316.56,358.67,494.67,99.69,111.86,99.59,99.36,107.08,103.1
8/8/2023,212.48,9675.998,2465.749,1947.418,2199.658,2079.743,2079.54,74.95,145.84,81.79992,1953.719094,21.5,2127.86,1003.71,102.528,1134.91,111.686566,1354.896,784.29,667.6,582.79,1571.85,922.41,3016.48,523.95,234.32,227.82,326.18,58.91,170.04,1241.21,989.47,1156.67,957.21,934.53,3674.18,3337.35,2843.87,8780.81,41.1931,96.71021,29.22021,2.67821,229.6371,119.11,20.04,168.14,103.71,96.97,4.94,28.89,138.06,189.52,24.77,62.48,97.39,57.66,27.62,113.55,108.34,0.5573,115.49,14.96,9.5,87.27,145.91,68.97,19.85,81.28,18.32906711,55.17,48.87,28.67,39.31,15.76,34.01,6.18,0.976695201,165.93,22.6,505.04,27.16,57.39,7.99,170.79,114.59,80.75,53.06,16.51,76.27,16.65,115.03,34.99,110.44,39.66,90.87,117.14,184.58,165.13,71.72,16.73,142.84,117.66,143.69,15.71,399.57,425.33,37.3,35.42,67.77,127,14.18,33.12,377.59,228.63,480.55,30.26,114.75,169.57,133.99,127.62,79.33,105.15,39.61,457.29,25.82,99.67,100.42,96.78,95.74,112.01,94.68,98.66,100.68,101.74,104.73,102.22,95.21,105.4,108.61,104.31,101.19,99.87,103.38,98.99,96.63,326.05,58.93,68.71,55.2,409.1,80.37,43.23,16.35,29.51,26.64,393.19,312.64,346.06,493.22,99.4,110.55,99.06,98.89,105.97,100.42
8/9/2023,212.51,9608.728,2448.114,1930.767,2176.162,2072.536,2081.73,74.96,144.53,83.259928,1944.885168,21.8,2135.07,1008.42,102.49,1130.02,111.670827,1338.635,785.3,675.77,578.26,1571,921.61,2970.92,521.5,234.78,224.99,326.74,59.23,166.38,1225.05,988.54,1161.17,955.77,934.18,3632.57,3310.59,2761.19,8780.81,40.63128,97.65729,29.24539,2.75119,226.969,119.31,20.08,166.19,102.77,97.22,4.75,28.2,136.81,187.04,23.71,63,97.13,57.78,27.74,112.17,106.75,0.5312,115.52,14.76,9.34,87.46,142.49,69,16.735,82.34,18.35267108,54.41,49.26,27.8,39.2,15.57,34,6.86,0.964973238,166.51,22,503.75,27.12,56.16,7.97,174.29,111.81,81.17,52.99,16.51,77.02,16.65,113.83,35.16,109.6,39.93,89.34,117.48,183.62,163.88,71.06,16.66,142.68,116.57,147.04,15.94,390.56,416.8,37.49,35.17,67.15,127.24,14.27,32,378.66,229.25,478.73,29.61,114.19,167.03,129.66,127.2,79.26,102.33,39.29,451.54,26.27,98.45,99.19,96.68,95.53,110.74,94.46,97.37,100.84,101.15,104.77,102.11,95.09,104.92,108.01,104.24,101.03,99.59,103.28,98.12,96.34,322.23,59.01,68.92,54.32,401.44,80.32,42.5,15.62,26.51,25.72,393.67,305.21,359,493.38,99.29,110.14,98.78,98.72,103.76,99.33
8/10/2023,212.54,9612.362,2448.673,1922.621,2178.788,2069.754,2069.47,74.94,144.61,81.701271,1943.869775,21.59,2153.95,1008.34,102.524,1130.93,111.138291,1342.322,783.7,676.29,578.7,1570.32,919.02,2971.24,521.97,234.05,225.95,325.71,59.13,163.73,1227.27,989.07,1160.72,956.71,933.04,3644.7,3308.56,2750.4,8780.81,41.33254,100.15668,29.40471,2.72367,228.1391,120.76,20.26,169.94,90.94,97.72,4.73,28.15,138.01,184.47,22.77,63.65,96.22,57.3,26.02,113.57,108.66,0.5214,117.4,14.41,9.21,85.92,143.25,70.21,17.08,82.22,18.31527866,52.96,49.08,27.86,38.98,14.97,34.14,5.89,0.967631062,167.12,22.04,496.65,25.91,55.4,7.81,172.71,110.54,81,53.37,16.59,77.4,15.82,113.69,34.78,110.69,40.29,89.27,116.96,184.69,166.1,70.81,16.63,142.51,115.61,147.27,16.13,385.08,423.08,37.91,35.01,66.74,125.76,14.17,30.07,388.47,230.3,482.31,29.43,113.87,165.7,128.14,127.46,79.94,102.44,39.155,458.77,26.24,94.91,95.62,96.52,95.57,109.62,94.3,95.76,100.96,100.18,104.99,102.29,95.04,104.22,107.19,103.75,100.52,99.4,102.97,97.47,96.09,322.93,57.95,68.29,53.33,405.95,79.82,42.41,15.47,26.54,25.08,397.14,305.74,358.6,495.03,99.31,109.4,98.59,98.46,102.46,97.99
8/11/2023,212.57,9603.447,2445.98,1925.114,2169.751,2074.892,2061.86,74.83,144,82.066273,1942.346684,21.56,2129.23,997.72,102.842,1130.88,110.4647,1338.528,785.16,686.84,579.89,1579.26,919.97,2944.98,520.56,234.49,224.86,327.38,58.93,162.18,1214.75,989.09,1159.55,955.79,933.32,3628.67,3306.6,2680.08,8780.81,41.0964,97.77595,29.00955,2.70736,226.4017,120.33,20.42,167.63,94.71,98.1,4.49,28.24,138.13,183.58,22.85,64.08,95.76,56.29,24.97,114.6,107.56,0.5147,117.3,14.4,9.44,84.86,143.12,70.99,18.07,82.88,18.34939925,51.77,48.98,27.83,36.99,15.06,33.71,5.9,0.964896106,163.11,21.81,498.96,26.17,55.54,7.81,174.73,110.38,81.17,53.79,16.58,78.45,15.88,111.86,35.5,109.04,39.44,89.17,117.46,184.96,164.58,69.77,16.68,143.26,114.61,150.96,16.5,371.55,424.46,38.48,34.98,66.29,125.38,14.37,30.25,387.56,229.49,488.2,29.21,114.19,164.97,129,127.25,79.87,102.33,38.655,455.44,26.84,94.58,95.28,96.49,95.48,108.45,94.25,94.98,100.8,99.67,104.68,102.52,95.1,103.67,106.86,104.11,100.37,99.44,103.2,97.77,95.98,321.01,58.63,68.92,53.71,410.78,79.91,42.67,15.27,25.85,23.72,394.98,301.64,356.02,493.91,99.33,108.69,98.46,98.47,100.64,96.78
8/14/2023,212.67,9659.264,2459.249,1920.493,2192.655,2072.812,2059.55,74.82,145.75,81.395458,1940.011279,21.44,2111.49,986.28,103.19,1129.27,110.276729,1343.804,781.06,684.56,578.82,1584.46,920.24,2999.57,521.55,233.23,227.19,324.66,59.74,160.39,1225.81,989.57,1160.16,956.31,931.06,3669.13,3334.15,2794.47,8780.81,42.13734,98.60394,28.99198,2.70178,227.9618,121.48,20.53,167.17,96.18,98.3,4.4,28.4,137.07,185.06,22.59,63.97,94.62,55.99,24.12,115.55,112.24,0.5093,117.15,14.39,9.52,84.19,141.91,71.04,17.71,82.69,18.25358115,51.83,48.56,27.78,37.48,15.47,33.52,5.67,0.968699382,167.89,21.53,493.5,26.81,56.02,7.81,177.72,109.16,80.39,53.88,16.08,77.24,15.87,113.13,34.93,106.9,41.36,88.46,116.25,184.23,164.67,69.8,16.56,145.79,114.02,150.95,15.94,382.95,426.07,38.46,34.88,66.34,123.83,14.26,28.97,387.79,229.8,487.38,29.24,114.13,166,130.72,126.94,80.03,102.11,38.245,459.25,26.45,95.19,95.9,96.53,95.54,110.17,94.22,95.62,100.82,100.43,104.67,102.33,95.14,104.1,107.5,104.12,100.16,99.2,102.95,97.94,96.15,324.04,59.28,68.56,54.05,415.99,79.95,42.02,14.93,26.9,24.59,398.58,306.19,355.76,497.21,99.35,109,98.62,98.46,102.05,97.2
8/15/2023,212.7,9549.167,2430.513,1895.755,2171.359,2043.85,2055,74.58,144.9,79.89599,1931.786589,21.09,2104.94,981.8,103.209,1127.64,110.041739,1325.405,773.12,667.84,568.42,1578.77,908.52,2972.16,512.97,230.74,224.89,319.17,58.85,156.23,1222.01,989.21,1162.62,955.59,930.36,3642.61,3297.19,2767.39,8780.81,40.50426,101.12969,28.53965,2.70644,226.2333,121.63,20.34,163.52,99.25,97.91,4.27,27.95,133.83,184.14,22.47,63.13,94.54,55.88,24.34,113.85,112.63,0.4843,114.81,14.18,9.58,82.72,141.87,68.37,17.51,80.77,18.06802123,50.29,47.95,27.39,37.57,14.81,32.89,5.43,0.955436213,169.47,21.07,485.33,26.87,55.41,7.59,174.22,106.91,78.96,53.35,15.69,78.35,15.58,112.97,34.18,105.07,41.43,86.95,114.7,180.32,160.11,69.03,16.39,145.01,111.68,149.49,15.9,373.63,420.49,37.99,35.24,68.86,122.23,14.14,28.48,380.25,225.54,481.55,29.32,112.58,167.24,129.54,126.75,79.82,101.02,38.31,456.32,25.86,93.54,94.23,95.52,94.51,108.25,93.02,93.4,99.76,98.95,103.26,101.89,94.05,102.91,106.41,102.64,98.73,97.75,101.43,94.7,95.01,321.86,57.82,67.35,53.4,409.64,80.06,41,15.37,25.87,24.26,394.45,301.95,354.88,495.31,98.21,106.96,97.54,97.48,98.2,95.99
8/16/2023,212.73,9478.538,2411.959,1871.519,2152.697,2029.194,2049.07,74.35,143.47,78.307738,1925.288069,20.92,2087.29,975.77,103.431,1125.61,109.838128,1308.55,770.97,661.8,567.22,1566.51,903.49,2945.89,509.56,227.96,222.18,320.63,58.16,152.8,1218.86,988.32,1163.59,954.89,930.92,3618.65,3279.14,2722.31,8780.81,40.97125,102.3813,28.42596,2.72946,224.0705,121.15,20.43,162.13,99.29,98,4.15,26.25,133.07,182.74,21.69,61.91,93.59,55.81,22.67,113.57,108.82,0.4372,114.79,14.03,9.29,81.48,140.64,67.26,17.39,80.27,18.01777515,49.5,47.02,27.26,37.48,14.61,32.23,5.32,0.943286057,171.26,20.97,477.99,27.19,54.47,7.29,172.73,104.92,78.47,52.96,15.47,76.77,15.16,111.75,34.47,109.74,41.96,86.24,115.66,178.29,158.51,68.31,16.01,144.32,110.15,148.53,15.9,365.12,421.62,37.26,34.6,67.78,121.28,14.1,28.67,377.09,224.62,464.12,29.47,111.84,161.28,128.83,125.52,78.08,100.02,38.075,452.02,25.56,92.48,93.16,95.22,94.17,106.91,92.65,91.6,99.45,98.2,102.76,100.85,93.64,101.93,105.43,101.81,98.18,97.36,100.9,94.62,94.47,320.4,58.78,67.56,52.27,407.1,79.52,40.64,14.99,26.51,23.76,394.37,294.29,354.91,494.66,97.87,105.84,97.11,97.16,95.79,94.64
8/17/2023,212.76,9407.267,2391.961,1850.058,2128.006,2018.689,2047.26,74.04,141.59,79.304095,1913.103344,21.05,2068.98,973.86,103.572,1124.83,109.55622,1287.833,763.15,669.15,564.39,1554.53,895.89,2917.48,508.63,226.26,220.87,319.56,57.46,149.77,1212.56,989.06,1163.84,955.77,929.93,3579.1,3246.51,2702.42,8780.81,38.2664,102.70034,28.11963,2.75675,224.0971,121.85,20.33,162.06,97.51,96.37,4.18,26.1,131.4,176.64,20.07,61.1,92.66,56.06,21.28,110.96,110.47,0.4416,112.17,13.78,9.1,80.6,140.66,66.36,16.96,79.44,17.83501966,49.23,46.74,27.17,36.11,14.45,30.91,4.83,0.928351926,169.8,20.79,474.9,26.86,53.05,7.2,168.06,105.07,78.51,54.73,15.03,75.46,15.17,109.88,34.32,107.91,41.11,86.13,116.68,177.31,158.53,66.46,16.1,141.18,110.08,142.73,16.05,356.65,403.72,37.53,34.06,64.07,120.44,14.01,28.81,373.6,224.38,452.7,29.42,111.56,158.19,124.71,124.26,76.95,99.51,37.835,432.08,26,92.19,92.87,94.29,93.21,107.13,91.74,91.45,98.05,97.54,101.98,101.78,92.7,100.74,104.02,101.18,97.12,96.22,99.8,93.72,93.48,316.88,60.37,67.51,51.5,394.17,78.64,40.2,14.55,28.26,23.06,392.62,285.09,347.19,488.74,97.04,104.86,96.23,96.26,95.75,93.29
8/18/2023,212.79,9406.496,2392.72,1859.421,2126.619,2022.537,2051.48,74.09,141.97,80.152478,1915.134132,21.28,2057.64,964.44,103.375,1123.85,109.916424,1283.672,765.98,675.43,563.68,1554.39,896.96,2920.74,508.2,226.89,218.7,320.8,57.83,150.35,1208.16,988.58,1162.83,955.6,932.03,3577.87,3251.11,2710.47,8780.81,38.56837,102.12331,27.60655,2.80106,222.8473,121.34,20.25,156.69,98.35,96.99,4.18,26.43,133.14,175.45,19.42,60.57,93.2,55.39,22.83,111.79,113.35,0.4418,112.71,13.87,9.22,80.85,141.41,67.19,16.86,80.02,17.90115752,50.1,47.57,28.13,36.52,14.49,30.22,4.84,0.925352412,172.23,20.78,481.14,26.86,53.39,7.06,171.53,105.04,78.58,55.04,15.05,75.22,15.56,111.38,34.47,106.19,43.2,86.03,116.96,177.15,158.06,66.6,16.01,139.93,110.1,144.78,16.06,353.5,405.19,39.12,34.72,65.01,120.96,14.05,28.74,372.17,225.26,451.41,29.09,111.35,160.42,122.25,125.86,77.53,99.46,37.645,431.17,26.39,92.82,93.5,94.37,93.3,107.55,91.86,91.55,98.25,97.84,101.98,101.34,92.82,101.12,104.42,101.42,97.62,96.27,99.95,93.77,93.67,316.48,60.99,67.83,51.48,393.49,79.91,40.14,14.81,27.62,23.84,392.17,283.25,348.4,490.39,97.17,105.24,96.41,96.53,96.19,94.75
8/21/2023,212.88,9471.385,2408.245,1856.014,2154.406,2019.333,2041.7,74.07,143.52,79.629638,1922.444967,21.21,2055.35,959.79,103.3,1124.33,109.352509,1298.403,761.08,671.21,563.17,1555.86,895.72,2986.82,508.31,224.9,220.46,318.89,57.75,148.16,1223.67,986.72,1163.78,956.77,931.18,3640.87,3275.05,2842.28,8780.81,38.45984,102.95946,27.48394,2.8282,221.7482,120.96,20.36,150.9,99.98,96.54,4.16,26,133.35,176.43,19.2,59.16,94.35,55.68,22.61,112.02,116.18,0.4765,112.58,13.86,8.89,80.71,142.28,66.99,16.43,80.35,17.7866432,50.96,47.39,28.7,36.72,14.42,30.05,4.66,0.935971454,170.75,20.73,485.1,26.53,53.57,6.97,172.21,104.39,78.27,55.44,15.23,76.05,15.55,113.06,34.23,105.29,41.76,85.58,116.74,177.67,160.08,66.46,16.13,140.97,110.68,144.72,15.86,344.18,407.84,39.17,34.3,63.86,119.6,14.1,29,375.05,223.97,452.48,29.5,111.43,159.81,123.86,124.82,78.39,99.91,37.78,432.55,26.44,93.21,93.9,94.15,93.24,109.72,91.61,92.06,97.38,98.15,101.3,101.52,92.64,101.48,104.49,100.96,96.92,95.72,99.46,92.24,93.62,321.88,61.57,67.08,52.16,403.11,79.33,39.78,14.64,27.86,23.33,393.2,289.9,348.6,491.28,97.01,105.41,96.38,96.39,97.53,94.49
8/22/2023,212.92,9445.222,2401.511,1850.836,2152.78,2009.155,2043.64,74.11,142.91,79.264636,1925.592687,21.15,2067.56,966.69,103.563,1124.13,109.33687,1299.579,757.05,666.07,558.22,1550.13,893.9,2979.6,507.91,225.53,220.85,319.73,57.19,146.34,1225.64,986.62,1163.6,957.22,930.54,3642.96,3296.07,2793.83,8780.81,38.604,101.52565,27.56985,2.81079,221.3316,123.72,20.37,149.59,100.64,97.1,4.1,25.97,131.27,178.12,19.5,59.14,94.17,55.19,23.16,111.66,113.49,0.515,112.1,13.9,8.89,78.29,141.49,66.97,16.11,78.93,17.69246103,50.66,47.01,25.73,34.94,14.26,30.33,4.53,0.936819189,163.92,20.59,472.62,25.8,53.8,7.02,170.43,100.3,78.2,55.46,15.05,75.77,15.27,113.44,34.4,105.12,41.17,84.73,117.01,176.62,160.14,66.27,16.1,141.52,109.47,145.72,16.12,333.66,409.41,38.7,33.99,63.36,120.94,14.26,29.26,375.6,222.41,441.63,30.07,110.88,159.45,122.97,125.25,78.37,99.5,37.955,436.32,26.11,92.85,93.54,93.83,92.87,109.41,91.17,91.15,96.54,97.49,100.1,100.67,92.34,101.17,104.49,100.9,95.99,95.38,99.3,92.39,93.25,322.46,60.88,67.52,51.68,405,79.14,38.72,14.54,27.17,23.12,397.84,287.6,346.8,484.19,96.6,104.54,95.96,95.92,95.6,96.27
8/23/2023,212.95,9549.726,2428.511,1870.032,2184.167,2024.14,2062.22,74.71,144.71,78.51817,1948.032889,21.12,2080.42,970.2,103.419,1126.73,110.182793,1310.369,761.79,664.05,563.42,1554.7,902.79,3036.8,508.83,228.83,225.05,321.18,57.82,148.3,1239.45,986.3,1163.14,956.5,930.47,3699.04,3359.99,2862.75,8780.81,39.63924,101.04926,27.32045,2.83594,225.9054,125.77,20.9,152.87,103.43,97.56,3.97,25.65,132.76,180.43,19.88,60.41,95.68,55.28,23.91,113.47,114.07,0.5341,112.12,14.11,8.92,79.575,143.41,67.97,16.55,79.68,17.80323609,51.35,46.93,27.03,36.25,14.68,30.79,4.32,0.944597308,169.95,21.15,487.99,25.03,55.23,7.07,171.73,101.62,79.2,55.98,15.34,76.59,15.94,115.33,34.65,105.62,50.86,84.98,116.51,181.97,161.63,67.51,16.11,142.86,111.17,147.91,16.36,357.02,419.87,39.46,34.16,64.81,123.91,14.16,29.88,380.32,223.13,448.78,30.29,112.23,162.71,125.24,126.93,78.86,100.57,38.485,442.25,25.73,94.34,95.03,94.34,93.38,110.08,91.72,92.12,96.37,98.06,100,100.79,92.96,101.84,105.36,101.31,96.27,95.73,99.62,93.32,93.9,327,60.76,67.89,52.94,412.65,80.09,39.28,15,27,23.02,401.06,294.24,352.61,481.43,97.19,105.19,96.63,96.56,96.76,96.65
8/24/2023,212.98,9421.472,2395.568,1846.278,2144.976,2006.747,2056.97,74.3,142.34,78.677416,1947.728271,21.15,2073.74,982.31,103.982,1122.46,109.869507,1284.072,755.92,659.12,562.06,1542.82,891.79,2971.46,506.62,227.89,220.47,319.15,57.45,144.15,1228.85,987.28,1163.14,956.03,931.77,3623.57,3278.43,2805.71,8780.81,38.67306,100.23083,27.26892,2.86837,224.753,127.46,20.64,150.73,101.44,97.32,3.76,25,133.34,177.01,19.48,60.11,94.88,55.26,23.17,111.04,114.79,0.5141,111.11,13.81,9.08,80.01,143.55,66.65,16.47,80.72,17.66605262,50.29,46.49,25.66,34.59,14.35,29.78,4.09,0.925640758,154.85,21.18,493.14,24.15,53.93,6.79,168.76,101.48,78.13,55.24,15.44,74.99,15.47,112.38,34.64,105.34,50.46,84.37,116.4,181.53,159.13,66.51,16.02,140.24,108.51,146.13,16.28,351,412.95,38.97,33.53,63.55,124.75,14.15,29.68,375.12,222.52,445.71,30.21,111.02,160.6,122.18,124.28,77.82,99.65,38.02,437.46,25.52,92.33,93.02,93.36,92.44,106.89,90.85,90.51,94.78,95.77,98.34,100.21,92.07,100.19,103.57,100.4,95,94.97,98.57,92.37,92.92,319.97,59.95,67.22,52.8,408.7,79.3,39.72,14.73,26.02,22.36,397.67,286.75,358.08,482.63,96.36,103.72,95.54,95.6,94.12,95.71
8/25/2023,213.01,9485.892,2411.534,1853.628,2161.802,2016.901,2057.23,74.61,143.16,79.45374,1940.518975,21.5,2053.48,971.04,104.077,1122.09,109.712813,1298.212,760.16,666.18,563.99,1552.14,899.43,2995.81,507.99,228.5,220.84,321.65,57.87,144.86,1228.36,986.96,1164,957.44,932.18,3674.84,3316.39,2792.77,8780.81,38.80729,100.57355,27.30308,2.89444,226.4992,125.95,20.5,153.2,102.12,98.15,3.86,25.44,134.22,179.6,19.35,59.85,96.11,54.74,23.77,111.97,114.94,0.5284,110.71,13.81,9.13,80.32,145.35,67.39,16.58,81.92,17.76514256,50.87,46.54,23.88,34.84,14.46,29.64,4.21,0.935833769,154.27,21.11,497.75,24.22,55.02,6.83,169.98,100.85,78.58,55.7,15.55,76.51,15.58,112.52,34.92,105.14,50.16,84.74,117.7,184.36,158.14,67.05,16.34,144.85,110.32,150.44,16.32,338.73,407,39.49,33.61,63.13,123.96,14.11,29.88,378.79,224.18,449.12,30.64,111.72,159.69,122.4,126.09,78.69,101.17,38.11,437.24,25.62,93.22,93.9,93.78,92.87,106.11,91.21,90.44,94.49,95.56,98.23,100.49,92.48,100.42,103.98,101.14,95.22,95.28,99.14,92.88,93.3,322.98,60.83,67.96,53.16,409.04,79.86,39.25,14.44,26.54,22.34,402.89,285.5,352.88,478.94,96.77,103.81,95.83,96,92.97,96.35
8/28/2023,213.1,9545.438,2426.704,1869.007,2175.854,2029.579,2062.02,74.89,144.39,79.722467,1947.423653,21.44,2079.13,978.09,104.058,1123.61,109.916424,1302.979,763.63,671.02,567.31,1555.76,906.49,3020.2,511.73,230.27,223.16,321.52,58.25,146.95,1232.91,987.85,1163.15,957.89,932.85,3689.68,3346.55,2829.66,8780.81,39.99411,102.64219,27.93868,2.85777,231.791,127.15,20.59,156.39,102.52,98.1,3.98,25.43,137.62,181.62,19.54,60.32,96.95,55.96,23.96,113.96,119.18,0.644,112.85,13.99,9.2,80.86,146.02,68.16,16.59,81.29,17.84623739,51.13,46.63,25.78,35.84,14.87,29.53,4.06,0.939270126,155.29,21.63,493.33,23.89,55.57,6.93,171.54,101.59,78.76,56.2,15.8,76.8,15.66,113.94,35.04,105.42,49.51,84.64,116.81,186.06,159.83,67.61,16.39,145.49,111.68,150.76,16.19,346.86,412.88,39.915,34.05,66.69,123.37,14.21,30.59,384.25,224.54,457.1,30.97,112.23,162.99,123.85,127.29,78.93,101.82,38.685,439.09,25.92,93.61,94.3,94.26,93.49,107.23,91.76,91.25,95.45,96.31,98.79,100.37,93.1,101.28,104.84,101.69,95.96,95.78,99.63,93.46,94.01,323.7,61.09,68.02,53.96,416.39,80.44,40.19,14.74,25.94,22.2,407.44,290.26,351.75,480.64,97.45,104.74,96.48,96.56,94.44,96.41
